timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-30T18:19:36,codecarbon,dc1401dc-d600-49b7-bfc3-7ee463b3e1bb,41.43921270000101,0.0001975079899583,4.76620999989143e-06,42.5,0.0,5.971029281616211,0.0004890916822916,0,6.867820375385588e-05,0.0005577698860455,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-08-30T20:35:44,codecarbon,afca51dc-acbe-4baa-93e9-904f57aed32b,132.10412460000225,0.0006297371737858,4.7669758661403785e-06,42.5,0.0,5.971029281616211,0.0015594191162499,0,0.0002189820093711,0.0017784011256211,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-02T15:31:21,codecarbon,882c29d8-b299-4bc1-931d-4e4039c290b6,19.05156569999997,9.078373900809216e-05,4.765158960562087e-06,42.5,0.0,5.971029281616211,0.0002248132428472,0,3.1563401824221035e-05,0.0002563766446714,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:24:52,codecarbon,e08c1e9f-c8ec-48a9-870f-3086fdd37350,17.808392499999968,8.488170414416366e-05,4.766387766002115e-06,42.5,0.0,5.971029281616211,0.0002102106867361,0,2.949839266780157e-05,0.0002397090794039,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:25:31,codecarbon,01ad62a0-c4c2-4094-8a24-49ad7ce5418a,18.579671500000018,8.857222314867718e-05,4.767157651236035e-06,42.5,0.0,5.971029281616211,0.0002193365228472,0,3.079471904758522e-05,0.0002501312418948,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:29:42,codecarbon,d6a79715-8cca-4efe-88d2-1d53c998504d,4.381588500000021,2.088545353380697e-05,4.76663966363041e-06,42.5,0.0,5.971029281616211,5.172475013888926e-05,0,7.256544947023505e-06,5.8981295085912767e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:32:00,codecarbon,06570d54-a776-496a-89cd-01a5e22d1918,1.978386199999932,9.42643811291576e-06,4.764710809707471e-06,42.5,0.0,5.971029281616211,2.3350557777776896e-05,0,3.2700529284745644e-06,2.662061070625146e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:32:37,codecarbon,303e156a-2dff-4da7-8307-bf8729eb5de2,5.473109200000067,2.608981947639796e-05,4.766910091323892e-06,42.5,0.0,5.971029281616211,6.461089180555628e-05,0,9.06772564868149e-06,7.367861745423776e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:32:51,codecarbon,3c64f22e-809d-41a9-9660-bb5d8a4cd97a,5.320786899999916,2.5363165533460072e-05,4.766807243015214e-06,42.5,0.0,5.971029281616211,6.281133201388846e-05,0,8.815187765554445e-06,7.162651977944291e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:33:10,codecarbon,c55e090e-1d7b-4cfa-97fb-0c7b5c926a78,1.7472187999999278,8.325729333107443e-06,4.765132640003523e-06,42.5,0.0,5.971029281616211,2.0624183958333004e-05,0,2.887984346107918e-06,2.351216830444092e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:33:33,codecarbon,7375c3e5-d5f8-48be-824a-69cdc79c12c7,5.299716699999976,2.52631950892718e-05,4.7668953869311374e-06,42.5,0.0,5.971029281616211,6.25639371527784e-05,0,8.780262385976711e-06,7.134419953875511e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:34:00,codecarbon,9cd5d5fe-12f6-4b85-9488-3806e30ee44a,1.9729773999999909,9.402076311289472e-06,4.765425245767902e-06,42.5,0.0,5.971029281616211,2.3289538402778083e-05,0,3.262273672492309e-06,2.6551812075270392e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:34:06,codecarbon,7dc25d84-d903-47cc-875d-3659695335f8,1.912287900000024,6.117342043783035e-08,3.198964990461404e-08,42.5,0.0,5.971029281616211,2.257278416666727e-05,0,3.160406420190549e-06,2.573319058685781e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T20:34:27,codecarbon,2330bfac-7c90-45db-9698-a7a02655c9e6,15.352754699999991,7.317827712304182e-05,4.766459085224742e-06,42.5,0.0,5.971029281616211,0.0001812180568055,0,2.544011079833782e-05,0.0002066581676038,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:36:35,codecarbon,159edbc9-42d6-4619-8bc2-28d56c731e3a,0.8843324000001758,4.212159979263524e-06,4.763095844122285e-06,42.5,0.0,5.971029281616211,1.04379338888909e-05,0,1.4573620539944284e-06,1.189529594288533e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:37:25,codecarbon,18dc7a0f-7ca6-403d-98fa-3299f05fc59d,0.8370009000000209,3.986271798418718e-06,4.762565725339864e-06,42.5,0.0,5.971029281616211,9.879113194443e-06,0,1.3782661511675092e-06,1.1257379345610507e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:38:52,codecarbon,2894d521-dc25-4928-a515-b57775bf6823,3.923797800000102,1.870291274747977e-05,4.766533267203341e-06,42.5,0.0,5.971029281616211,4.632007826388993e-05,0,6.497640726007838e-06,5.281771898989776e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:39:02,codecarbon,96f877ef-f584-416b-bd46-b9c3ca57e08c,3.9235243000000537,1.870170347789081e-05,4.766557321408857e-06,42.5,0.0,5.971029281616211,4.6317073750001234e-05,0,6.497230217744915e-06,5.281430396774615e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:39:10,codecarbon,846e698e-18b4-4318-91b2-fbaaf3a7e954,4.312824399999954,2.0558087090408875e-05,4.766734089709077e-06,42.5,0.0,5.971029281616211,5.091326104166601e-05,0,7.143539071320539e-06,5.805680011298655e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:44:18,codecarbon,9e00ab50-cee6-4898-b9a4-89fd942b5bcb,3.928262800000084,1.872462500383177e-05,4.766642650240042e-06,42.5,0.0,5.971029281616211,4.6373060416667205e-05,0,6.5059747901279006e-06,5.287903520679511e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:46:52,codecarbon,8352470b-17a0-4440-965b-b71077446604,5.219655999999986,2.488167085199565e-05,4.766917753199773e-06,42.5,0.0,5.971029281616211,6.161868520833309e-05,0,8.648075739740349e-06,7.026676094807344e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:47:02,codecarbon,9bb61f16-e7db-4eec-a35c-a1a04be554d8,5.321942999999919,2.536938084377788e-05,4.766939601528665e-06,42.5,0.0,5.971029281616211,6.282642305555474e-05,0,8.817648990651818e-06,7.164407204620656e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:47:13,codecarbon,6c0d37af-19d8-41ca-b194-1de3624ba02d,6.994386600000098,3.3343151267149044e-05,4.76713015365044e-06,42.5,0.0,5.971029281616211,8.257066222222214e-05,0,1.1591633118819987e-05,9.416229534104212e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:49:40,codecarbon,bb68f337-617d-4e68-a9f7-aeac652e5045,22.92209539999999,0.0001092701336577,4.767022026167346e-06,42.5,0.0,5.971029281616211,0.0002705960160416,0,3.798689248412859e-05,0.0003085829085257,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:49:49,codecarbon,d752721f-fe6a-4a93-8f1d-925c0bb14274,2.199867600000061,7.035801219763149e-08,3.1982839420713106e-08,42.5,0.0,5.971029281616211,2.5965035000000432e-05,0,3.631742885488896e-06,2.959677788548933e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T20:49:57,codecarbon,e78f7244-7c17-47fb-bb1f-e94f8a4742fa,1.9812792999998687,9.440997218489448e-06,4.765101628271223e-06,42.5,0.0,5.971029281616211,2.3388016805555384e-05,0,3.2737093545998454e-06,2.6661726160155228e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:50:20,codecarbon,2178e162-a75c-417b-98b0-135137a080ea,6.356613799999877,3.0300807283043285e-05,4.7668158293719e-06,42.5,0.0,5.971029281616211,7.504026076388707e-05,0,1.0530342374305164e-05,8.557060313819223e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T20:50:32,codecarbon,3b92fb51-b21b-4aa1-89ca-5524e7bb07d4,6.777122700000064,2.1688757133452802e-07,3.200289871312583e-08,42.5,0.0,5.971029281616211,8.00055334027789e-05,0,1.1230319834236484e-05,9.12358532370154e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T20:50:49,codecarbon,7d1515f9-fe94-444d-a98d-44ac74814de5,8.93706249999991,2.860154826688406e-07,3.200329892163599e-08,42.5,0.0,5.971029281616211,0.0001055041604166,0,1.4811016887982384e-05,0.0001203151773046,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T20:51:03,codecarbon,f369431d-3277-420b-b457-27fa3386e79d,6.880714199999829,3.279956201767271e-05,4.766883358950373e-06,42.5,0.0,5.971029281616211,8.122835520833324e-05,0,1.139882393918234e-05,9.262717914751558e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:21:22,codecarbon,b06c0114-5eb6-402f-807d-07bbb1f7e4ff,7.408292200000233,2.370863298824772e-07,3.2002831891872424e-08,42.5,0.0,5.971029281616211,8.745605020833536e-05,0,1.227660604561357e-05,9.973265625394892e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T21:25:39,codecarbon,16242d54-1346-42b0-8657-238c6308e48d,157.65198139999984,0.0007515621879831,4.767223229984525e-06,42.5,0.0,5.971029281616211,0.0018611057959722,0,0.0002613336862777,0.0021224394822499,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:28:13,codecarbon,ff37be38-7b87-4a22-a8aa-869b3406c851,2.5801287000003867,1.2296826006809052e-05,4.765973886034138e-06,42.5,0.0,5.971029281616211,3.0457627361113915e-05,0,4.269065174134448e-06,3.4726692535248365e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:36:30,codecarbon,5dc037c4-11c6-41fc-a123-cc0beac971af,29.5936042000003,0.0001410824158398,4.767327929590106e-06,42.5,0.0,5.971029281616211,0.0003493627570833,0,4.905921573219736e-05,0.0003984219728155,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:36:40,codecarbon,9108c344-70fb-4e24-a0d9-3132f6f0d85a,2.93290209999941,9.384684204828189e-08,3.1997945669001616e-08,42.5,0.0,5.971029281616211,3.462253645832713e-05,0,4.855044738190844e-06,3.947758119651797e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T21:36:48,codecarbon,45583171-6fee-4cb2-a497-6f3c158d08f2,2.7987315999998827,1.3339113789222718e-05,4.766128266541628e-06,42.5,0.0,5.971029281616211,3.303784958333912e-05,0,4.632302291179639e-06,3.767015187451876e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:37:00,codecarbon,56b7fc5c-ad47-46f2-8d12-67dd5496919d,4.130980300000374,1.3218254330662468e-07,3.199786339010445e-08,42.5,0.0,5.971029281616211,4.876464520833679e-05,0,6.8392192612302295e-06,5.560386446956703e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T21:37:10,codecarbon,347220a0-89ce-4300-a1e4-38f0c6ab9b81,3.6568082000003415,1.7430255288693384e-05,4.766521604466911e-06,42.5,0.0,5.971029281616211,4.3168017361118576e-05,0,6.055669782716369e-06,4.922368714383494e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:40:40,codecarbon,65e30d6f-4a00-41e3-88d1-12758a66ccb7,7.700427799999488,2.4643936912889937e-07,3.2003334818477984e-08,42.5,0.0,5.971029281616211,9.090518375000065e-05,0,1.2761918865978137e-05,0.0001036671026159,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T21:40:58,codecarbon,befb87dd-262a-4c1e-9c89-85f4ce927efc,7.663055699999859,3.6530385303506505e-05,4.767078138751775e-06,42.5,0.0,5.971029281616211,9.046400305555584e-05,0,1.2699159367542824e-05,0.000103163162423,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:41:15,codecarbon,da51f7ec-6740-445c-b389-be53b5033318,10.4178351999999,4.966479045342569e-05,4.767285093300974e-06,42.5,0.0,5.971029281616211,0.0001229857208333,0,1.7269488677531736e-05,0.0001402552095108,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:43:13,codecarbon,b0965af6-96a1-4c9c-abf4-1ee808b5c40a,9.319059299999935,4.442630742253027e-05,4.767252358028302e-06,42.5,0.0,5.971029281616211,0.0001100145000694,0,1.5447039150863185e-05,0.0001254615392203,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:46:18,codecarbon,fd72ddf5-38d4-4541-b6b8-751937d32ad2,8.087521899999956,3.855419672109477e-05,4.767121152536845e-06,42.5,0.0,5.971029281616211,9.547538229166689e-05,0,1.340309860540196e-05,0.000108878480897,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:46:56,codecarbon,a66a9c55-4183-49a8-90e9-e27a26922a25,29.25851369999964,0.0001394866808117,4.767387784697819e-06,42.5,0.0,5.971029281616211,0.0003454081462499,0,4.850741168595513e-05,0.0003939155579359,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:47:23,codecarbon,f5b0ba8f-6c75-488b-a0ce-97a31f201596,3.398288600000342,1.619712799986916e-05,4.766260287565786e-06,42.5,0.0,5.971029281616211,4.011537340277743e-05,0,5.625916560507729e-06,4.574128996328516e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:57:07,codecarbon,3697458f-8275-4ee4-84e7-1053c628523f,11.198139600000104,5.338452168406868e-05,4.7672670274684e-06,42.5,0.0,5.971029281616211,0.0001321975556944,0,1.856231271691932e-05,0.0001507598684113,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T21:57:33,codecarbon,319c32a0-94e0-4406-b828-96aba1fb7356,14.858590600000753,7.083667353556286e-05,4.767388471929449e-06,42.5,0.0,5.971029281616211,0.0001754113042361,0,2.4634088024227405e-05,0.0002000453922603,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:03:37,codecarbon,cedb8425-47ac-4411-8235-0c1eac371d91,10.608297300000231,5.057214664658945e-05,4.767225617497385e-06,42.5,0.0,5.971029281616211,0.0001252338574999,0,1.7583759539645965e-05,0.0001428176170396,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:04:02,codecarbon,9f7b9247-9517-41ef-9e96-ad34f557ba45,5.877107199999955,1.880789090158142e-07,3.200195310642209e-08,42.5,0.0,5.971029281616211,6.937974715277418e-05,0,9.737463825986232e-06,7.911721097876042e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T22:04:24,codecarbon,d0b125b0-bcb3-4d16-92bb-95f2e406a7ba,8.471698899999865,2.711237168141277e-07,3.2003464714041245e-08,42.5,0.0,5.971029281616211,0.0001000104510416,0,1.404036101789241e-05,0.0001140508120595,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T22:04:45,codecarbon,fc040175-b018-42dc-857e-9213dab35c60,7.986215099999754,2.555847693643043e-07,3.2003241355759654e-08,42.5,0.0,5.971029281616211,9.427951375000008e-05,0,1.3234689871062164e-05,0.000107514203621,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T22:04:58,codecarbon,265c88b6-83e8-44a2-80d4-dce4f06370b9,6.001691299999948,1.920638217102491e-07,3.200161622945364e-08,42.5,0.0,5.971029281616211,7.085028847222424e-05,0,9.94321454814426e-06,8.07935030203685e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-71.2,46.8,15.922744750976562,machine,N,1.0
2024-09-03T22:06:03,codecarbon,1012bdc0-a6e0-4e60-97c3-ad3e03665477,5.252508399999897,2.5038046930784582e-05,4.76687422923209e-06,42.5,0.0,5.971029281616211,6.200641979165893e-05,0,8.701953000394753e-06,7.070837279205368e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:06:13,codecarbon,70460093-5bc7-4aaf-bee1-be10d5f9fb1f,5.12080160000005,2.4409569983534925e-05,4.766747843449878e-06,42.5,0.0,5.971029281616211,6.045096465277627e-05,0,8.482565940115981e-06,6.893353059289225e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:06:24,codecarbon,e6a3f99c-3048-4b4e-ad35-c72d25b7d4a8,5.141488900000695,2.450833081962424e-05,4.766776958250541e-06,42.5,0.0,5.971029281616211,6.069537743056294e-05,0,8.517057424900686e-06,6.921243485546362e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:06:35,codecarbon,8cd1232a-8312-421b-ae64-e67acc69d498,6.509499899999355,3.1030966372736945e-05,4.767027705575358e-06,42.5,0.0,5.971029281616211,7.684567965277185e-05,0,1.0786919824603224e-05,8.763259947737507e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:10:46,codecarbon,ab21718a-22ee-48ef-a3dd-1e99ed2931bb,130.5525291999993,0.0006223571730481,4.767101616965018e-06,42.5,0.0,5.971029281616211,0.0015411397411111,0,0.0002164199888211,0.0017575597299322,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:10:56,codecarbon,753e566b-3bd1-436f-a59b-82f2470aa224,5.092583999999988,2.427524140249604e-05,4.7667827182617095e-06,42.5,0.0,5.971029281616211,6.011803736111764e-05,0,8.43614433882852e-06,6.855418169994615e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
2024-09-03T22:11:09,codecarbon,4980d60a-f66b-4d74-98cf-8e31f6b7b892,5.093561800000316,2.427983522459674e-05,4.766769537300054e-06,42.5,0.0,5.971029281616211,6.012957611111776e-05,0,8.437578712751955e-06,6.856715482386972e-05,Argentina,ARG,buenos aires,,,Windows-11-10.0.22631-SP0,3.12.3,2.6.0,8,AMD Ryzen 5 PRO 2400G with Radeon Vega Graphics,,,-59.9964,-36.0,15.922744750976562,machine,N,1.0
